date,co2_price_eur
2025-04-17 00:00:00+00:00,20.635412216186523
2025-04-21 00:00:00+00:00,21.01371192932129
2025-04-22 00:00:00+00:00,20.43990707397461
2025-04-23 00:00:00+00:00,20.960926055908203
2025-04-24 00:00:00+00:00,21.03032875061035
2025-04-25 00:00:00+00:00,21.002958297729492
2025-04-28 00:00:00+00:00,20.66864585876465
2025-04-29 00:00:00+00:00,20.552322387695312
2025-04-30 00:00:00+00:00,21.05867576599121
2025-05-01 00:00:00+00:00,20.98731803894043
2025-05-02 00:00:00+00:00,21.697975158691406
2025-05-05 00:00:00+00:00,21.280574798583984
2025-05-06 00:00:00+00:00,21.987319946289062
2025-05-07 00:00:00+00:00,22.421337127685547
2025-05-08 00:00:00+00:00,22.155452728271484
2025-05-09 00:00:00+00:00,22.001005172729492
2025-05-12 00:00:00+00:00,22.66571807861328
2025-05-13 00:00:00+00:00,22.725345611572266
2025-05-14 00:00:00+00:00,22.431114196777344
2025-05-15 00:00:00+00:00,22.8406925201416
2025-05-16 00:00:00+00:00,22.203351974487305
2025-05-19 00:00:00+00:00,22.105600357055664
2025-05-20 00:00:00+00:00,22.974613189697266
2025-05-21 00:00:00+00:00,22.79084014892578
2025-05-22 00:00:00+00:00,22.696020126342773
2025-05-23 00:00:00+00:00,22.637371063232422
2025-05-27 00:00:00+00:00,22.40081024169922
2025-05-28 00:00:00+00:00,22.65887451171875
2025-05-29 00:00:00+00:00,22.411561965942383
2025-05-30 00:00:00+00:00,22.2160587310791
2025-06-02 00:00:00+00:00,22.66767120361328
2025-06-03 00:00:00+00:00,23.04010581970215
2025-06-04 00:00:00+00:00,23.071386337280273
2025-06-05 00:00:00+00:00,23.216060638427734
2025-06-06 00:00:00+00:00,23.406675338745117
2025-06-09 00:00:00+00:00,23.513225555419922
2025-06-10 00:00:00+00:00,23.191621780395508
2025-06-11 00:00:00+00:00,23.756628036499023
2025-06-12 00:00:00+00:00,24.33043098449707
2025-06-13 00:00:00+00:00,24.221925735473633
2025-06-16 00:00:00+00:00,24.054771423339844
2025-06-17 00:00:00+00:00,23.794750213623047
2025-06-18 00:00:00+00:00,23.780088424682617
2025-06-20 00:00:00+00:00,23.377351760864258
2025-06-23 00:00:00+00:00,23.704818725585938
2025-06-24 00:00:00+00:00,23.716548919677734
2025-06-25 00:00:00+00:00,23.097780227661133
2025-06-26 00:00:00+00:00,22.955062866210938
2025-06-27 00:00:00+00:00,23.094846725463867
2025-06-30 00:00:00+00:00,22.57578468322754
2025-07-01 00:00:00+00:00,23.099735260009766
2025-07-02 00:00:00+00:00,23.38517189025879
2025-07-03 00:00:00+00:00,23.605113983154297
2025-07-07 00:00:00+00:00,23.22876739501953
2025-07-08 00:00:00+00:00,22.987321853637695
2025-07-09 00:00:00+00:00,23.044994354248047
2025-07-10 00:00:00+00:00,23.044994354248047
2025-07-11 00:00:00+00:00,23.003938674926758
2025-07-14 00:00:00+00:00,22.94333267211914
2025-07-15 00:00:00+00:00,23.077251434326172
2025-07-16 00:00:00+00:00,23.176958084106445
2025-07-17 00:00:00+00:00,22.856332778930664
2025-07-18 00:00:00+00:00,22.80452537536621
2025-07-21 00:00:00+00:00,22.785951614379883
2025-07-22 00:00:00+00:00,22.785951614379883
2025-07-23 00:00:00+00:00,22.937467575073242
2025-07-24 00:00:00+00:00,23.353891372680664
2025-07-25 00:00:00+00:00,23.492698669433594
2025-07-28 00:00:00+00:00,22.937467575073242
2025-07-29 00:00:00+00:00,23.60218048095703
2025-07-30 00:00:00+00:00,23.249296188354492
2025-07-31 00:00:00+00:00,23.092893600463867
2025-08-01 00:00:00+00:00,22.972658157348633
2025-08-04 00:00:00+00:00,22.866107940673828
2025-08-05 00:00:00+00:00,23.10364532470703
2025-08-06 00:00:00+00:00,23.05965805053711
2025-08-07 00:00:00+00:00,23.36659812927246
2025-08-08 00:00:00+00:00,23.739032745361328
2025-08-11 00:00:00+00:00,23.44186782836914
2025-08-12 00:00:00+00:00,23.322608947753906
2025-08-13 00:00:00+00:00,23.489765167236328
2025-08-14 00:00:00+00:00,23.167184829711914
2025-08-15 00:00:00+00:00,23.15740966796875
2025-08-18 00:00:00+00:00,23.417428970336914
2025-08-19 00:00:00+00:00,23.176958084106445
2025-08-20 00:00:00+00:00,23.300127029418945
2025-08-21 00:00:00+00:00,23.577743530273438
2025-08-22 00:00:00+00:00,23.76933479309082
2025-08-25 00:00:00+00:00,23.382238388061523
2025-08-26 00:00:00+00:00,23.66571807861328
2025-08-27 00:00:00+00:00,23.51224708557129
2025-08-28 00:00:00+00:00,23.417428970336914
2025-08-29 00:00:00+00:00,23.8514461517334
2025-09-02 00:00:00+00:00,24.069433212280273
2025-09-03 00:00:00+00:00,24.477060317993164
2025-09-04 00:00:00+00:00,24.555261611938477
2025-09-05 00:00:00+00:00,24.985366821289062
2025-09-08 00:00:00+00:00,25.347049713134766
2025-09-09 00:00:00+00:00,25.166210174560547
2025-09-10 00:00:00+00:00,25.28644371032715
2025-09-11 00:00:00+00:00,24.770315170288086
2025-09-12 00:00:00+00:00,24.86610984802246
2025-09-15 00:00:00+00:00,25.3372745513916
2025-09-16 00:00:00+00:00,25.74489974975586
2025-09-17 00:00:00+00:00,25.40570068359375
2025-09-18 00:00:00+00:00,25.576766967773438
2025-09-19 00:00:00+00:00,25.52300453186035
2025-09-22 00:00:00+00:00,25.219972610473633
2025-09-23 00:00:00+00:00,25.332387924194336
2025-09-24 00:00:00+00:00,25.00980567932129
2025-09-25 00:00:00+00:00,24.657899856567383
2025-09-26 00:00:00+00:00,24.8485164642334
2025-09-29 00:00:00+00:00,25.0928955078125
2025-09-30 00:00:00+00:00,24.847537994384766
2025-10-01 00:00:00+00:00,25.05868148803711
2025-10-02 00:00:00+00:00,25.347049713134766
2025-10-03 00:00:00+00:00,26.130043029785156
2025-10-06 00:00:00+00:00,25.728281021118164
2025-10-07 00:00:00+00:00,25.630529403686523
2025-10-08 00:00:00+00:00,25.914011001586914
2025-10-09 00:00:00+00:00,25.899349212646484
2025-10-10 00:00:00+00:00,25.91205596923828
2025-10-13 00:00:00+00:00,25.4741268157959
2025-10-14 00:00:00+00:00,25.215085983276367
2025-10-15 00:00:00+00:00,25.65985679626465
2025-10-16 00:00:00+00:00,26.145681381225586
2025-10-17 00:00:00+00:00,26.236591339111328
2025-10-20 00:00:00+00:00,26.323591232299805
2025-10-21 00:00:00+00:00,26.02349281311035
2025-10-22 00:00:00+00:00,25.733171463012695
2025-10-23 00:00:00+00:00,25.70384407043457
2025-10-24 00:00:00+00:00,25.799640655517578
2025-10-27 00:00:00+00:00,25.594362258911133
2025-10-28 00:00:00+00:00,25.82896614074707
2025-10-29 00:00:00+00:00,25.832876205444336
2025-10-30 00:00:00+00:00,25.698957443237305
2025-10-31 00:00:00+00:00,25.637372970581055
2025-11-03 00:00:00+00:00,26.485858917236328
2025-11-04 00:00:00+00:00,26.641284942626953
2025-11-05 00:00:00+00:00,26.469240188598633
2025-11-06 00:00:00+00:00,26.25809669494629
2025-11-07 00:00:00+00:00,26.11928939819336
2025-11-10 00:00:00+00:00,26.236591339111328
2025-11-11 00:00:00+00:00,26.440893173217773
2025-11-12 00:00:00+00:00,26.91107940673828
2025-11-13 00:00:00+00:00,26.761520385742188
2025-11-14 00:00:00+00:00,26.511274337768555
2025-11-17 00:00:00+00:00,26.094850540161133
2025-11-18 00:00:00+00:00,26.53473472595215
2025-11-19 00:00:00+00:00,26.307950973510742
2025-11-20 00:00:00+00:00,26.321636199951172
2025-11-21 00:00:00+00:00,26.2219295501709
2025-11-24 00:00:00+00:00,26.320659637451172
2025-11-25 00:00:00+00:00,26.837764739990234
2025-11-26 00:00:00+00:00,26.66181182861328
2025-11-28 00:00:00+00:00,27.297199249267578
2025-12-01 00:00:00+00:00,27.149593353271484
2025-12-02 00:00:00+00:00,26.81332778930664
2025-12-03 00:00:00+00:00,26.97461700439453
2025-12-04 00:00:00+00:00,27.088987350463867
2025-12-05 00:00:00+00:00,26.852428436279297
2025-12-08 00:00:00+00:00,26.925743103027344
2025-12-09 00:00:00+00:00,27.14568328857422
2025-12-10 00:00:00+00:00,27.356828689575195
2025-12-11 00:00:00+00:00,27.856338500976562
2025-12-12 00:00:00+00:00,27.73708152770996
2025-12-15 00:00:00+00:00,28.194561004638672
2025-12-16 00:00:00+00:00,28.30306625366211
2025-12-17 00:00:00+00:00,27.90912628173828
2025-12-18 00:00:00+00:00,27.781070709228516
2025-12-19 00:00:00+00:00,28.045001983642578
2025-12-22 00:00:00+00:00,28.459999084472656
2025-12-23 00:00:00+00:00,28.621999740600586
2025-12-24 00:00:00+00:00,28.440000534057617
2025-12-26 00:00:00+00:00,28.441999435424805
2025-12-29 00:00:00+00:00,28.250999450683594
2025-12-30 00:00:00+00:00,28.25
2025-12-31 00:00:00+00:00,28.17799949645996
2026-01-02 00:00:00+00:00,28.50200080871582
2026-01-05 00:00:00+00:00,28.10300064086914
2026-01-06 00:00:00+00:00,28.2549991607666
2026-01-07 00:00:00+00:00,28.225000381469727
2026-01-08 00:00:00+00:00,28.415000915527344
2026-01-09 00:00:00+00:00,28.774999618530273
